PlayerID,birthdate,school,BirthCountry,weight,seasons played,position,from year,to year,"height (ft""in)",is_active
77164,1946-12-18,Grambling,USA,210.0,3,Center,1968.0,1970.0,"6""7",0
77165,1938-07-20,Minnesota,USA,215.0,1,Forward,1960.0,1960.0,"6""8",0
77166,1962-11-04,San Diego State,USA,240.0,1,Forward,1986.0,1986.0,"6""8",0
77134,1957-11-03,Oregon State,USA,235.0,10,Center,1981.0,1990.0,"6""10",0
201234,1984-08-30,Jackson State,USA,215.0,3,Guard,2008.0,2011.0,"6""5",0
204020,1992-05-07,Fresno State,USA,186.0,8,Guard,2014.0,2021.0,"6""3",0
77167,1956-09-01,Baylor,USA,200.0,13,Guard,1979.0,1991.0,"6""2",0
202325,1987-07-11,Syracuse,USA,215.0,10,Forward-Guard,2010.0,2018.0,"6""7",0
203130,1989-09-28,Marquette,USA,215.0,3,Guard,2012.0,2013.0,"6""2",0
77170,1966-12-18,Tampa,USA,210.0,1,Center,1989.0,1989.0,"6""8",0
77169,1929-02-04,Ohio State,USA,210.0,8,Center,1951.0,1958.0,"6""8",0
77171,1960-09-20,Wake Forest,USA,245.0,1,Center,1982.0,1982.0,"6""11",0
203999,1995-02-19,Mega Basket,Serbia,284.0,8,Center,2015.0,2023.0,"6""11",1
77172,1938-07-20,Ohio,USA,218.0,3,Forward,1960.0,1962.0,"6""7",0
2264,1978-09-09,Georgia Tech,USA,265.0,2,Center,2001.0,2002.0,"6""11",0
77173,1962-09-13,UNLV,USA,195.0,3,Guard,1986.0,1989.0,"6""6",0
77174,1971-12-03,Kansas State,USA,200.0,1,Forward,1994.0,1994.0,"6""5",0
77180,1966-03-18,Iowa,USA,175.0,1,Forward,1988.0,1988.0,"6""7",0
77193,1951-12-18,North Carolina,USA,210.0,10,Forward,1976.0,1985.0,"6""9",0
1630637,1997-12-23,Louisville,USA,174.0,2,Guard,2021.0,2023.0,"6""0",1
279,1957-04-03,Albany State (GA),USA,215.0,15,Forward-Center,1983.0,1997.0,"6""9",0
77178,1962-01-12,Louisville,USA,215.0,4,Forward,1984.0,1988.0,"6""8",0
1869,1975-07-17,Long Island-Brooklyn,USA,180.0,2,Guard,1998.0,1999.0,"6""3",0
2563,1980-12-27,Duke,USA,225.0,14,Guard-Forward,2003.0,2016.0,"6""6",0
1627745,1995-06-30,Vanderbilt,USA,245.0,7,Center,2016.0,2023.0,"6""11",1
1800,1976-08-25,Houston,USA,195.0,12,Guard,1998.0,2008.0,"6""3",0
203199,1990-06-20,Miami,USA,221.0,2,Forward,2012.0,2012.0,"6""8",0
202346,1988-10-15,South Florida,USA,215.0,3,Guard,2010.0,2012.0,"6""5",0
963,1975-06-02,Mississippi State,USA,220.0,1,Forward,1997.0,1997.0,"6""8",0
101204,1983-06-09,St. Joseph's (PA),USA,248.0,7,Forward-Center,2005.0,2012.0,"6""11",0
77182,1952-02-27,Houston,USA,210.0,10,Forward,1973.0,1982.0,"6""10",0
77183,1961-01-13,District of Columbia,USA,210.0,2,Center,1984.0,1985.0,"7""0",0
224,1971-10-20,Temple,USA,200.0,15,Guard-Forward,1994.0,2007.0,"6""6",0
77184,1956-06-17,Nevada-Reno,USA,225.0,6,Forward,1980.0,1985.0,"6""10",0
2410,1979-03-11,Oregon,USA,225.0,8,Guard,2002.0,2008.0,"6""2",0
1630529,1998-10-06,Alabama,USA,206.0,2,Forward,2021.0,2023.0,"6""7",1
77185,1949-05-09,Assumption,USA,180.0,1,Guard,1971.0,1971.0,"6""3",0
1627883,1993-05-27,Texas A&M,USA,220.0,3,Forward,2017.0,2018.0,"6""7",0
2592,1980-10-04,Miami,USA,218.0,15,Guard-Forward,2003.0,2016.0,"6""8",0
1629203,1995-04-09,New Mexico State,USA,175.0,2,Forward,2018.0,2021.0,"6""5",0
77186,1945-01-01,Grambling,USA,188.0,3,Guard,1974.0,1976.0,"6""4",0
77187,1943-03-12,California State-Los Angeles,USA,205.0,1,Forward,1967.0,1967.0,"6""7",0
1908,1979-02-10,Georgia,USA,230.0,9,Forward,1999.0,2006.0,"6""8",0
77188,1932-05-25,San Francisco,USA,200.0,9,Guard,1958.0,1966.0,"6""1",0
1630539,2001-01-19,Texas,Bahamas,221.0,2,Center-Forward,2021.0,2023.0,"6""11",1
203158,1989-08-25,West Virginia,USA,260.0,2,Forward,2012.0,2012.0,"6""8",0
77200,1942-09-22,Toledo,USA,180.0,2,Guard,1964.0,1973.0,"6""2",0
77189,1953-07-09,Albany State (GA),USA,225.0,6,Forward,1979.0,1984.0,"6""9",0
2891,1975-05-25,St. Bonaventure,USA,215.0,1,Guard,1983.0,2004.0,"6""6",0
90000,1961-04-10,St. Bonaventure,USA,,1,,1983.0,1983.0,,0
1630222,1998-07-21,Arkansas,USA,200.0,3,Guard,2020.0,2021.0,"6""4",0
77191,1960-11-20,California State-Fullerton,USA,235.0,2,Center,1984.0,1985.0,"6""11",0
461,1970-06-17,Murray State,USA,265.0,12,Forward,1993.0,2003.0,"6""8",0
77192,1946-12-27,Memphis,USA,220.0,1,Forward,1976.0,1976.0,"6""8",0
77194,1954-02-02,St. Louis,USA,225.0,2,Center,1976.0,1977.0,"6""9",0
2652,1966-04-06,St. John's (NY),USA,210.0,2,Forward,1988.0,1988.0,"6""8",0
200780,1984-07-16,South Florida,USA,235.0,8,Forward,2006.0,2013.0,"6""10",0
77197,1942-10-17,Oregon,USA,205.0,1,Guard,1975.0,1975.0,"6""5",0
203093,1992-01-09,Kentucky,USA,252.0,6,Forward,2012.0,2018.0,"6""9",0
1630200,2000-01-08,Duke,USA,185.0,3,Guard,2020.0,2023.0,"6""1",1
1626145,1996-05-10,Duke,USA,196.0,8,Guard,2015.0,2023.0,"6""2",1
77198,1942-02-14,Villanova,USA,180.0,10,Guard,1964.0,1975.0,"6""2",0
77199,1926-07-14,Kentucky,USA,225.0,3,Forward,1949.0,1951.0,"6""4",0
77201,1947-02-27,Albany State (GA),USA,205.0,2,Forward,1976.0,1977.0,"6""8",0
77203,1959-09-01,Vanderbilt,USA,190.0,2,Forward,1982.0,1983.0,"6""8",0
203103,1991-09-24,Baylor,USA,235.0,4,Forward,2012.0,2014.0,"6""11",0
1627884,1997-02-15,UNLV,USA,210.0,7,Forward,2016.0,2023.0,"6""6",1
1817,1970-08-21,Kansas,USA,170.0,2,Guard,1993.0,1998.0,"5""11",0
201599,1988-07-21,Texas A&M,USA,265.0,15,Center,2008.0,2023.0,"6""11",1
77205,1955-01-29,Rutgers,USA,170.0,7,Guard,1977.0,1983.0,"6""1",0
202366,1986-09-29,Tulsa,Jamaica,253.0,3,Center,2011.0,2014.0,"7""0",0
893,1963-02-17,North Carolina,USA,216.0,15,Guard,1984.0,2002.0,"6""6",0
674,1968-01-26,New Mexico State,USA,195.0,6,Guard,1993.0,1999.0,"6""4",0
77208,1968-05-23,Oklahoma State,USA,220.0,1,Forward,1992.0,1992.0,"6""10",0
77210,1933-09-12,Whitworth,USA,205.0,7,Center,1956.0,1962.0,"6""10",0
77211,1921-12-28,DePaul,USA,185.0,2,Guard,1947.0,1948.0,"6""2",0
77212,1925-05-18,Iowa,USA,228.0,5,Center,1946.0,1952.0,"6""9",0
77213,1920-09-02,Ohio State,USA,200.0,1,Center,1946.0,1946.0,"6""5",0
202709,1991-08-20,Texas,Canada,200.0,12,Guard,2011.0,2023.0,"6""3",1
2123,1973-08-08,St. Rose,USA,306.0,2,Center,2000.0,2000.0,"7""2",0
203126,1988-12-17,Syracuse,Canada,210.0,2,Forward,2012.0,2012.0,"6""7",0
77214,1957-10-31,Georgia Tech,USA,245.0,1,Forward,1985.0,1985.0,"6""11",0
1631107,2003-06-09,                                   ,Serbia,205.0,1,Forward,2022.0,2023.0,"6""10",1
1630548,2001-03-17,UCLA,USA,209.0,1,Guard,2022.0,2023.0,"6""6",1
77217,1925-09-15,DePaul,USA,175.0,1,Guard,1948.0,1948.0,"6""2",0
77218,1928-02-22,Holy Cross,USA,190.0,5,Forward,1948.0,1952.0,"6""3",0
77219,1932-10-13,Minnesota,USA,245.0,3,Center,1954.0,1956.0,"6""6",0
1630686,1999-01-02,Panathinaikos,Greece,192.0,1,Forward,2021.0,2021.0,"6""7",0
2549,1982-04-28,Central Michigan,USA,265.0,14,Center,2003.0,2015.0,"7""0",0
1626163,1993-04-04,Wisconsin,USA,240.0,8,Forward-Center,2015.0,2023.0,"7""0",1
77221,1919-05-18,New York University,USA,170.0,2,Guard,1946.0,1947.0,"6""2",0
2574,1981-02-02,UCLA,USA,215.0,9,Forward,2003.0,2011.0,"6""8",0
77222,1919-04-13,Forest Hills HS (NY),USA,165.0,1,Guard,1946.0,1946.0,"5""10",0
203508,1993-10-26,Zenit Saint Petersburg,Russia,208.0,4,Guard-Forward,2013.0,2015.0,"6""7",0
201207,1983-06-08,Boise State,USA,215.0,3,Guard,2007.0,2009.0,"6""5",0
77223,1951-05-12,North Carolina,USA,185.0,2,Guard,1976.0,1977.0,"6""2",0
77225,1923-08-13,Minneapolis Vocational HS (MN),USA,185.0,1,Guard,1946.0,1946.0,"5""11",0
2435,1980-04-05,Skyliners Frankfurt,Croatia,260.0,2,Center,2004.0,2005.0,"7""1",0
77226,1923-04-17,North Carolina State,USA,185.0,2,Guard,1948.0,1949.0,"6""0",0
77227,1946-07-13,Guilford,USA,240.0,7,Forward,1968.0,1974.0,"6""8",0
201619,1985-05-08,Kansas,Russia,260.0,2,Center,2008.0,2015.0,"6""11",0
77228,1915-09-07,Loyola-Chicago,USA,180.0,1,Guard,1946.0,1946.0,"5""11",0
77230,1929-06-18,Princeton,USA,178.0,1,Guard,1954.0,1954.0,"6""2",0
77231,1936-10-06,North Carolina,USA,185.0,1,Guard,1958.0,1958.0,"5""11",0
228,1970-02-22,Stanford,USA,230.0,9,Forward,1992.0,2000.0,"6""9",0
77233,1963-09-18,Santa Clara,USA,185.0,1,Guard,1985.0,1985.0,"6""4",0
1631211,2003-08-26,Duke,USA,221.0,1,Guard,2022.0,2023.0,"6""4",1
77234,1905-04-05,St. John's (NY),USA,,1,,1946.0,1946.0,,0
77235,1953-03-23,Stanford,USA,235.0,11,Center,1975.0,1985.0,"7""0",0
77236,1961-07-02,Ohio State,USA,225.0,5,Forward,1982.0,1986.0,"6""7",0
77237,1918-06-14,Marshall,USA,172.0,2,Forward,1946.0,1947.0,"6""2",0
203527,1991-04-09,Duke,USA,230.0,5,Forward,2013.0,2016.0,"6""11",0
77238,1924-03-05,New York University,USA,170.0,1,Guard,1948.0,1948.0,"6""0",0
77239,1957-09-17,Michigan State,USA,190.0,6,Forward,1979.0,1984.0,"6""7",0
77240,1949-04-11,Central Michigan,USA,195.0,1,Guard,1973.0,1973.0,"6""3",0
431,1969-11-26,Concord HS (IN),USA,280.0,15,Forward,1989.0,2002.0,"6""10",0
1118,1964-01-25,Notre Dame,USA,245.0,8,Center,1986.0,1997.0,"6""10",0
77242,1950-09-11,Purdue,USA,198.0,1,Forward,1974.0,1974.0,"6""6",0
1628379,1996-06-24,Duke,USA,206.0,6,Guard,2017.0,2023.0,"6""5",1
202810,1989-11-05,St. John's (NY),USA,214.0,2,Guard-Forward,2011.0,2011.0,"6""5",0
77244,1947-01-12,Duke,USA,210.0,2,Forward,1968.0,1969.0,"6""6",0
77245,1938-05-17,Temple,USA,180.0,1,Guard,1960.0,1960.0,"5""11",0
77247,1930-12-01,St. Bonaventure,USA,187.0,6,Guard,1953.0,1959.0,"6""2",0
1801,1974-06-06,East Carolina,USA,245.0,2,Center,1998.0,2002.0,"6""11",0
77248,1932-08-17,Illinois,USA,230.0,12,Center,1954.0,1965.0,"6""9",0
77249,1925-01-30,Loyola-Chicago,USA,215.0,4,Forward,1949.0,1952.0,"6""6",0
760,1962-06-26,Longwood,USA,,17,,1984.0,2000.0,,0
77251,1967-01-13,Georgia,USA,230.0,4,Forward,1990.0,1993.0,"6""11",0
1631117,2001-07-26,Auburn,USA,245.0,1,Center,2022.0,2023.0,"7""0",1
1930,1977-02-01,Massachusetts,USA,,2,Forward,1999.0,2000.0,,0
1630296,1997-02-14,Virginia,USA,225.0,2,Forward,2021.0,2022.0,"6""8",1
705,1966-04-19,Southern Mississippi,USA,210.0,5,Forward,1988.0,1995.0,"6""7",0
2751,1982-08-03,CSKA Moscow,Russia,,4,,2004.0,2008.0,,0
467,1973-03-23,California,USA,210.0,19,Guard,1994.0,2012.0,"6""4",0
1629742,1992-03-18,Colorado State,USA,216.0,1,Forward,2019.0,2019.0,"6""6",0
77254,1970-09-09,Middle Tennessee State,USA,235.0,1,Forward,1993.0,1993.0,"6""9",0
203077,1993-09-26,Kentucky,USA,232.0,9,Forward,2012.0,2019.0,"6""6",0
77255,1951-08-08,Oklahoma Baptist,USA,225.0,1,Forward,1979.0,1979.0,"6""9",0
77256,1929-01-05,Syracuse,USA,170.0,2,Guard,1951.0,1952.0,"6""1",0
77258,1956-05-16,Louisiana-Monroe,USA,230.0,1,Center,1979.0,1979.0,"6""10",0
203930,1990-01-06,Cincinnati,USA,212.0,4,Guard,2014.0,2017.0,"6""4",0
77259,1942-09-07,Connecticut,USA,220.0,9,Forward,1966.0,1974.0,"6""6",0
77260,1966-04-09,Loyola-Marymount,USA,190.0,3,Guard,1990.0,1992.0,"6""4",0
77261,1966-04-24,Xavier,USA,153.0,2,Forward,1989.0,1992.0,"5""11",0
77262,1958-05-22,North Carolina-Charlotte,USA,190.0,1,Guard,1980.0,1980.0,"6""4",0
77263,1959-12-17,Maryland,USA,190.0,9,Forward,1981.0,1991.0,"6""6",0
77264,1956-12-04,Tennessee,USA,205.0,14,Forward,1977.0,1992.0,"6""7",0
12,1969-07-24,Wake Forest,USA,215.0,3,Forward,1993.0,1998.0,"6""8",0
701,1972-06-06,Western Carolina,USA,185.0,2,Guard,1995.0,1996.0,"6""1",0
77268,1928-08-16,University of Charleston,USA,175.0,6,Guard,1951.0,1957.0,"6""0",0
1628994,1994-01-15,Colorado,USA,220.0,2,Forward-Guard,2018.0,2021.0,"6""6",0
1562,1972-11-25,Nicholls State,USA,,3,Forward,1998.0,2000.0,,0
77270,1941-02-07,Tulsa,USA,175.0,10,Guard,1963.0,1972.0,"6""2",0
728,1973-08-09,Michigan,USA,210.0,2,Guard,1995.0,1996.0,"6""5",0
1629663,1999-04-06,Oregon,USA,205.0,4,Forward,2019.0,2023.0,"6""7",0
77272,1935-03-12,Kansas,USA,195.0,2,Guard,1959.0,1962.0,"6""2",0
77273,1957-02-14,Alabama,USA,225.0,6,Forward,1979.0,1984.0,"6""6",0
1101,1969-04-04,Nebraska,USA,260.0,4,Center,1991.0,1994.0,"7""2",0
351,1967-01-29,Oklahoma,USA,250.0,8,Forward-Center,1989.0,1996.0,"6""11",0
77276,1924-03-09,Michigan,USA,165.0,1,Guard,1946.0,1946.0,"6""0",0
200814,1984-03-21,South Carolina,USA,189.0,4,Guard,2006.0,2008.0,"6""6",0
1905,1981-02-18,CSKA Moscow,Russia,235.0,13,Forward,2001.0,2014.0,"6""9",0
203945,1991-11-14,New Mexico,USA,245.0,1,Center,2014.0,2014.0,"7""0",0
1630557,1999-03-03,Gonzaga,USA,224.0,2,Forward,2021.0,2023.0,"6""6",1
77279,1938-03-21,Duke,USA,210.0,1,Forward,1961.0,1961.0,"6""9",0
1123,1961-08-05,Brigham Young,USA,250.0,12,Center,1983.0,1994.0,"6""11",0
954,1974-06-12,Villanova,USA,185.0,9,Guard,1996.0,2004.0,"6""5",0
1628467,1992-01-29,Bayern Munich,Germany,240.0,6,Forward,2017.0,2023.0,"6""10",1
170,1962-01-04,Arkansas,USA,255.0,15,Center,1985.0,1999.0,"6""11",0
101132,1985-01-03,Missouri,Lithuania,234.0,8,Forward,2005.0,2012.0,"6""8",0
77283,1923-05-21,Notre Dame,USA,170.0,2,Guard,1948.0,1949.0,"6""2",0
77284,1921-10-21,Villanova,USA,150.0,1,Guard,1947.0,1947.0,"5""7",0
77285,1926-01-06,Indiana State,USA,175.0,2,Guard,1949.0,1950.0,"6""3",0
77287,1905-04-14,Weaver HS (CT),USA,185.0,1,Guard-Forward,1954.0,1954.0,"6""2",0
2688,1981-12-16,Pittsburgh,USA,180.0,1,Guard,2004.0,2004.0,"6""0",0
202688,1991-12-02,Kentucky,USA,182.0,9,Guard,2011.0,2021.0,"6""2",0
1861,1967-03-03,Dayton,USA,175.0,6,Guard,1990.0,1998.0,"6""1",0
77289,1955-05-03,Notre Dame,USA,210.0,4,Forward,1977.0,1981.0,"6""9",0
969,1974-09-13,Connecticut,USA,235.0,8,Center,1996.0,2002.0,"7""0",0
77291,1921-07-15,Detroit,USA,215.0,4,Center,1946.0,1949.0,"6""7",0
77292,1931-08-09,Kansas State,USA,215.0,1,Center,1953.0,1953.0,"6""6",0
77293,1946-02-27,Davidson,USA,215.0,1,Center,1968.0,1968.0,"6""9",0
1628995,1999-08-11,Kentucky,USA,215.0,5,Forward,2018.0,2023.0,"6""7",1
77294,1964-03-24,Nebraska-Kearney,USA,210.0,5,Forward,1987.0,1992.0,"6""4",0
77295,1939-07-15,Marquette,USA,202.0,12,Forward,1963.0,1974.0,"6""3",0
1631132,2000-06-20,Arizona,Cameroon,230.0,1,Center,2022.0,2023.0,"7""0",1
77296,1920-06-22,Wyoming,USA,212.0,1,Center,1949.0,1949.0,"6""7",0
402,1963-05-17,Southern Methodist,USA,250.0,11,Center,1985.0,1995.0,"7""0",0
1629723,1996-03-22,Indiana-Purdue Fort Wayne,USA,210.0,4,Guard,2019.0,2023.0,"6""5",1
77299,1942-08-09,Oklahoma City,USA,210.0,1,Guard,1964.0,1964.0,"6""6",0
77300,1960-06-12,Detroit,USA,240.0,3,Forward,1982.0,1984.0,"6""9",0
1627788,1997-07-24,Anadolu Efes,Turkey,202.0,6,Guard-Forward,2017.0,2023.0,"6""7",1
77301,1967-01-27,Vanderbilt,USA,225.0,2,Forward,1989.0,1990.0,"6""9",0
101117,1987-05-07,CSKA Moscow,Russia,203.0,3,Forward,2005.0,2006.0,"6""9",0
77302,1951-11-29,Tennessee,USA,245.0,2,Center,1974.0,1975.0,"6""11",0
77305,1951-07-01,Toledo,USA,220.0,3,Forward,1973.0,1975.0,"6""8",0
77306,1956-10-02,Augustana (SD),USA,220.0,1,Center,1979.0,1979.0,"6""9",0
77307,1942-11-10,New York University,USA,200.0,1,Forward,1964.0,1964.0,"6""4",0
77308,1955-11-30,San Diego State,USA,203.0,5,Forward,1978.0,1982.0,"6""7",0
77309,1923-02-13,Georgetown,USA,195.0,1,Guard,1948.0,1948.0,"6""0",0
77310,1926-11-19,Rider,USA,190.0,1,Guard,1948.0,1948.0,"6""1",0
203139,1987-08-25,Donetsk,Ukraine,254.0,2,Center,2012.0,2013.0,"6""11",0
77311,1935-09-08,Southern Methodist,USA,230.0,7,Center,1957.0,1963.0,"6""8",0
1630249,2000-06-19,Zaragoza,Czech Republic,195.0,2,Guard,2021.0,2023.0,"6""8",1
77312,1957-01-04,Drake,USA,175.0,1,Guard,1980.0,1980.0,"6""4",0
77313,1943-02-28,Kentucky,USA,200.0,3,Guard,1966.0,1968.0,"6""5",0
2420,1983-07-25,Partizan,Serbia,240.0,8,Center,2004.0,2010.0,"7""0",0
1474,1964-09-23,Montana,USA,220.0,9,Forward,1986.0,1996.0,"6""9",0
77316,1947-11-06,Bradley,USA,215.0,9,Forward,1969.0,1977.0,"6""8",0
77317,1926-12-25,Bowling Green,USA,160.0,1,Guard,1949.0,1949.0,"5""11",0
77319,1925-06-25,St. Mary's (CA),USA,193.0,4,Guard,1949.0,1952.0,"6""2",0
77320,1955-02-06,North Carolina,USA,180.0,3,Guard,1977.0,1979.0,"6""2",0
77322,1922-02-17,Notre Dame,USA,200.0,2,Forward,1947.0,1948.0,"6""3",0
389,1968-09-18,Benetton Treviso,Croatia,235.0,13,Forward,1993.0,2005.0,"6""11",0
1629083,1998-01-04,                                   ,Lithuania,209.0,2,Forward,2021.0,2021.0,"6""10",0
77323,1951-11-11,Iowa,USA,230.0,9,Center,1973.0,1981.0,"7""0",0
77324,1954-05-24,North Carolina,USA,230.0,9,Forward,1976.0,1985.0,"6""9",0
77325,1953-01-16,Michigan,USA,220.0,3,Center,1975.0,1977.0,"6""6",0
1629066,1998-02-05,FC Barcelona,Latvia,228.0,3,Forward,2018.0,2020.0,"6""9",0
201633,1985-03-05,Notre Dame,USA,232.0,2,Forward,2008.0,2009.0,"6""9",0
2825,1974-01-07,Ulkerspor,Turkey,200.0,1,Guard,2004.0,2004.0,"6""6",0
1628398,1995-07-24,Utah,USA,221.0,6,Forward,2017.0,2023.0,"6""9",1
203136,1990-05-16,Malaga,Serbia,260.0,2,Center,2013.0,2014.0,"7""0",0
1627851,1989-10-19,Malaga,Lithuania,215.0,2,Forward,2016.0,2017.0,"6""9",0
1711,1976-05-29,Kansas,USA,240.0,11,Center-Forward,1998.0,2008.0,"6""11",0
77328,1955-02-10,North Carolina,USA,220.0,6,Center,1977.0,1984.0,"6""10",0
1631222,2001-11-03,Wake Forest,USA,235.0,1,Forward,2022.0,2023.0,"6""7",1
77340,1937-11-11,Dartmouth,USA,220.0,10,Forward,1959.0,1968.0,"6""8",0
203897,1995-03-10,UCLA,USA,200.0,9,Guard,2014.0,2023.0,"6""5",1
1627746,1996-03-18,Kentucky,Haiti,235.0,5,Forward-Center,2016.0,2019.0,"6""10",0
363,1969-08-17,Duke,USA,245.0,14,Forward-Center,1992.0,2004.0,"6""11",0
201802,1984-05-06,Houston,USA,190.0,2,Guard,2009.0,2009.0,"6""2",0
100263,1900-01-01,,USA,245.0,14,Center,1980.0,1993.0,"6""11",0
77329,1920-06-23,Ohio,USA,190.0,1,Forward,1946.0,1946.0,"6""2",0
1630237,1998-01-20,Vermont,USA,227.0,3,Forward,2020.0,2023.0,"6""6",1
203117,1991-11-06,Kentucky,USA,200.0,2,Guard,2012.0,2013.0,"6""4",0
203087,1992-05-30,Connecticut,USA,180.0,11,Guard-Forward,2012.0,2021.0,"6""5",0
77331,1953-01-14,Southern California,USA,225.0,7,Center,1975.0,1981.0,"6""10",0
77332,1959-03-09,Virginia,USA,195.0,6,Guard,1981.0,1988.0,"6""6",0
2573,1985-02-05,Real Madrid,Poland,275.0,3,Forward,2003.0,2005.0,"6""11",0
77333,1960-07-02,Arkansas-Little Rock,USA,230.0,1,Forward,1986.0,1986.0,"6""10",0
2253,1979-09-03,California,USA,213.0,2,Forward,2002.0,2003.0,"6""6",0
1629111,1995-10-25,St. Mary's,Australia,255.0,2,Center,2021.0,2023.0,"6""11",1
201171,1983-09-19,Purdue,USA,248.0,10,Forward,2007.0,2015.0,"6""9",0
202068,1985-11-01,Wisconsin,USA,230.0,2,Forward,2009.0,2009.0,"6""7",0
77334,1955-05-21,Arizona State,USA,215.0,7,Forward,1977.0,1983.0,"6""8",0
457,1966-06-28,Arkansas,USA,275.0,12,Center,1988.0,1999.0,"6""11",0
226,1972-05-15,Duke,USA,205.0,6,Forward,1994.0,1999.0,"6""8",0
2591,1983-10-17,Central Park Christian HS (AL),USA,305.0,1,Center,2006.0,2006.0,"6""10",0
1892,1976-05-13,Duke,USA,,4,,1999.0,2008.0,,0
101247,1983-09-15,Kansas,USA,215.0,1,Guard,2007.0,2007.0,"6""4",0
1629641,1999-10-25,Indiana,USA,216.0,4,Guard-Forward,2019.0,2023.0,"6""5",1
2061,1977-11-28,Vanderbilt,USA,220.0,4,Forward,2000.0,2003.0,"6""11",0
77338,1946-07-13,Nebraska,USA,175.0,8,Guard,1968.0,1975.0,"6""3",0
1627879,1990-01-31,Estudiantes,Argentina,180.0,1,Guard,2016.0,2016.0,"6""4",0
77339,1938-07-18,North Carolina,USA,183.0,1,Guard,1961.0,1961.0,"6""4",0
203499,1992-10-02,Miami,USA,175.0,4,Guard,2013.0,2017.0,"5""11",0
77341,1953-06-07,Indiana,USA,185.0,2,Guard,1975.0,1976.0,"6""6",0
201186,1982-12-17,Massachusetts,Gabon,215.0,2,Forward,2007.0,2007.0,"6""8",0
968,1973-08-31,Peristeri,USA,325.0,2,Center,1996.0,1997.0,"7""4",0
77344,1954-07-11,Hofstra,USA,190.0,1,Guard,1977.0,1977.0,"6""6",0
77345,1922-11-17,Wisconsin,USA,185.0,1,Forward,1949.0,1949.0,"6""2",0
203530,1991-09-30,Khimki,France,260.0,5,Center,2014.0,2017.0,"6""11",0
77346,1926-07-11,Yale,USA,185.0,2,Forward,1949.0,1950.0,"6""3",0
77347,1926-06-29,Western Kentucky,USA,185.0,4,Forward,1950.0,1953.0,"6""7",0
201151,1985-01-25,Texas A&M,USA,202.0,5,Guard,2007.0,2010.0,"6""3",0
1629724,1995-12-19,Northwestern,USA,201.0,2,Forward,2019.0,2019.0,"6""7",0
202371,1988-11-07,Georgia Tech,USA,234.0,2,Forward,2010.0,2010.0,"6""9",0
77348,1952-12-08,McNeese State,USA,228.0,1,Center,1980.0,1980.0,"6""11",0
1630639,2000-07-15,South Carolina,Canada,179.0,1,Guard,2022.0,2023.0,"6""6",1
1535,1974-09-02,Villanova,USA,240.0,2,Center,1997.0,2002.0,"6""11",0
201951,1987-11-03,North Carolina,USA,195.0,10,Guard,2009.0,2017.0,"5""11",0
1627774,1994-03-07,Maryland,USA,209.0,7,Forward,2016.0,2021.0,"6""8",1
77350,1948-12-24,Southern California,USA,180.0,5,Guard,1971.0,1977.0,"6""1",0
1627747,1994-08-25,Michigan,USA,205.0,7,Guard,2016.0,2023.0,"6""6",1
1628388,1997-04-30,UCLA,USA,222.0,5,Forward,2017.0,2020.0,"6""10",0
77351,1945-11-27,Niagara,USA,225.0,2,Center,1972.0,1973.0,"6""8",0
77352,1935-01-31,Temple,USA,163.0,1,Guard,1956.0,1956.0,"5""11",0
77353,1957-05-27,Oklahoma City,USA,170.0,10,Guard,1979.0,1988.0,"6""1",0
287,1966-05-27,Wyoming,USA,265.0,8,Center,1988.0,1996.0,"6""11",0
1629665,2000-06-13,Brewster Academy (NH),USA,185.0,3,Guard,2019.0,2020.0,"6""4",0
203495,1992-09-10,Providence,USA,195.0,2,Guard,2013.0,2014.0,"6""7",0
77356,1956-12-05,Marquette,USA,185.0,2,Guard,1978.0,1979.0,"6""0",0
77357,1944-03-14,Vanderbilt,USA,205.0,10,Forward,1966.0,1975.0,"6""10",0
201584,1985-10-03,Western Kentucky,USA,215.0,13,Guard,2008.0,2019.0,"6""5",0
1627814,1992-10-21,Drexel,USA,210.0,6,Guard-Forward,2017.0,2023.0,"6""5",1
101135,1983-04-29,Florida,USA,245.0,13,Forward-Center,2005.0,2016.0,"6""9",0
77358,1964-10-24,Purdue,USA,200.0,3,Guard,1991.0,1994.0,"6""5",0
77359,1936-11-23,Michigan,USA,200.0,7,Forward,1960.0,1967.0,"6""4",0
77360,1951-12-12,UCLA,USA,190.0,1,Guard,1975.0,1975.0,"6""3",0
77362,1967-06-03,Towson,USA,190.0,1,Guard,1990.0,1990.0,"6""3",0
77363,1955-05-01,San Diego State,USA,220.0,1,Center,1981.0,1981.0,"6""10",0
77364,1952-11-02,Oregon,USA,193.0,6,Guard,1976.0,1981.0,"6""3",0
77365,1950-01-27,Marshall,USA,185.0,3,Forward,1972.0,1974.0,"6""5",0
1630240,1999-06-23,Vanderbilt,USA,183.0,3,Guard,2020.0,2023.0,"6""2",0
77367,1923-08-31,Case Western Reserve,USA,190.0,1,Forward,1946.0,1946.0,"6""2",0
100,1966-12-26,La Salle,USA,200.0,10,Guard,1989.0,1999.0,"6""4",0
77369,1942-05-01,Campbell,USA,180.0,2,Guard,1967.0,1968.0,"6""0",0
1627215,1992-07-26,Bradley,USA,180.0,3,Guard,2017.0,2018.0,"6""3",0
203458,1993-06-16,Maryland,Ukraine,250.0,10,Center,2013.0,2023.0,"7""2",1
